product_name,cost,helpful_count,color,date,rating,content,is_verified
Tribit StormBox Pro,119.99,0,Black,2024-08-12,5,Great SoundThis little gem has great sound for its size. The handle is great and it stays charged for a long time. For a bit over $100 I purchased 2 of them.,True
Tribit StormBox Pro,119.99,0,Black,2024-08-03,5,"Great Speaker 1 minor gripeThis speaker sounds amazing love the app. Although, sometimes when I turn it on for no reason when I press play the volume is as loud as a concert even if turn the volume all the way down first. Other than that I love it!",True
Tribit StormBox Pro,119.99,0,Black,2024-08-14,5,"ImpresionanteEs lo que esperaba, es comparable con los mejores y su relación precio calidad muy aceptable.",True
Tribit StormBox Pro,119.99,14,Black,2023-05-16,4,"Great for such a small speaker (just manage your expectations).Update:This is a really good sounding and substantially built speaker. Why are people pathologically obsessed with overwhelming and intrusive bass? (and why do people keep spelling it “base”?)My only gripe with this speaker (and just about any good Bluetooth speaker) is the uneven response when turned up. Reviewers blather on and on about how great the bass is without any consideration for even, clean, sound reproduction. I am a rock musician so I like loud bass but I also like to hear the mids and highs as well. Given the size of these speakers there is just so much bass that can be cranked through them and still sound good. The good thing about 60 watts of power is that - even though I can only put the speaker at about 70-80 percent before the bass starts overwhelming the mids and highs - it is still pretty loud for my needs.This is a good speaker but, like most speakers, it just tries too hard to be bass heavy and not smooth and even.Original review:I really like the way this speaker sounds at low to middle volume. At that level the bass has an impressive level and it’s tight sounding. I would have given this speaker a full five stars if the EQ in the app was useful. There aren’t enough bands of adjustment on the EQ and it doesn’t hold the settings. The EQ is also not designed to show you exactly what sound profile is active at any time. Like I mentioned, turned up to about 40-50% the sound is very good. This sucker gets loud. Once one goes over 50% volume the upper mids to the high end start to get very harsh. I find that higher than 50% that killing the bass boost helps a lot. The speakers sound evens out quite a bit when you take off the bass boost at higher volumes. 60 watts of output power doesn’t necessarily mean “louder” than a 40 watt amp, there is just more headroom. I never push any sound device past 80-ish percent because going past that on any speaker/amp or on any sound system is just asking for trouble and disappointment. At 80% the sound is acceptable with the bass boost off. Remember the size of this thing. It’s definitely not a hip-hop thumper bumper. Killing the bass boost actually does make really loud volume sound better. Before I gave up on the EQ in the app I was able to even out the response at higher volume nicely it’s a custom profile. The inability to know what preset was active, and the tendency of the EQ to not even change from one sound profile to another was also annoying. I don’t need to connect 100 speakers or have a rave in my backyard or ever use this on a sandy beach so this speaker works very well sitting on the counter in my bathroom. Overall a very good purchase at the price for my use.",True
Tribit StormBox Pro,119.99,0,Black,2024-08-08,5,"Calidad precioMuy buen altavoz, cumple todas las expectativas.",True
Tribit StormBox Pro,119.99,0,Black,2024-08-03,5,Es buenoEs bueno,True
Tribit StormBox Pro,119.99,0,Black,2024-06-30,5,"Tiny but mightyFor it's size this speaker is loud I mean it's really really loud especially when you go into to EQ app and mess around with it you can make it sound more to your liking, the the extra bass button is pretty useless though because the bass on this speaker is not the best buy still decent",True
Tribit StormBox Pro,119.99,0,Black,2024-02-19,4,"Sound Quality Equal to Name Brands But Not a Party Speaker.Pros- price, quality of sound and build, look and feel top notch! Best used for watching movies in-house or small in-house chill parties with handful of people.Cons- Not a party speaker, can't use outside due to too much brown noise. Wish battery life lasted longer, at full sound only last roughly 6 hrs. Was hoping 12 hrs on a full charge.It's a great price if you want to elevate your movie watching or small parties in a living room. Treble and bass clear and crisp sounds. But don't mistaken them for party speakers because they're not. You're gonna need to shell out a bit more money.I was happy because I love watching movies so now I get to hear them with quality sounds. A firm 4/5 stars for me.",True
Tribit StormBox Pro,119.99,0,Black,2024-07-21,5,Una mejor versiónMejor versión mayor duración de Bateria,True
Tribit StormBox Pro,119.99,0,Black,2024-07-23,5,Awesome speaker.Outstanding performance very impressed.,True
Tribit StormBox Pro,119.99,0,Black,2024-07-25,5,opiniónBuena cakidad,True
Tribit StormBox Pro,119.99,0,Black,2024-07-20,5,Seems well builtSound quality very good,True
Tribit StormBox Pro,119.99,0,Black,2024-06-09,5,"Outdoor SpeakerI selected this speaker after reading several reviews and I also have the smaller version of this speaker which I used in the classroom. I am super satisfied with the product. Easy to use, recharges easily and doesn't take too long at half charge. I refuse to try the waterproof and floating options that they advertise, not willing to risk. Several family members have tried and liked the speaker also.",True
Tribit StormBox Pro,119.99,3,Black,2023-10-12,5,"The best, Portable, Sounding speaker money could buy especially compared to other speakersSo let me start off with the best. The sound quality. and that’s 100 percent why you would want a speaker. well let me tell you, every sound, every little bit of melody, every bit of drums, bass, guitar, beats, anything that this speaker plays, you can hear every little detail of production that whoever made that song, you can hear and makes you feel like your in a studio listening to it yourself. And if that wasn’t good enough. The size and portability of it. Big enough to fit even in a purse with a little bit of wiggle room, and if that doesn’t say enough it’s about 7 inches. Thirdly, the price. 90 bucks? Comparing to their competing brands holy cow this is worth every single penny, I think you can notice how much I love this speaker at this point 😂 because I really do especially like a music fanatic like me you want to hear even the littlest of details and this speaker treats that like waking up and drinking cold water in the middle of the night. Heavenly. Best for any medium sized gathering in the backyard independently listening it alone oh and did I mention it was waterproof and with a bass button on the speaker so it even sounds even more crisp? Should’ve said it sooner.Over all, no cons whatsoever ever. Don’t be surprised though if your sound on the speaker gets lower and lower when the speaker dies more and more. It makes sense. So always keep it charged. Perfect speaker :)",True
Tribit StormBox Pro,119.99,1,Black,2024-02-20,4,Incredible sound—but impossible for two devices to be connected simultaneously in stereo pairThese Tribit Stormbox Pro speakers deliver incredible sound and are generally easy to work with.My major disappointment is in the false advertising over the claim that two devices can be simultaneously connected to this product. I own two and use them in stereo pair. The company confirmed via email that it is not possible to connect stereo-paired speakers to two devices simultaneously. This was a key selling point for me. I’m docking one star for this false advertising.,True
Tribit StormBox Pro,119.99,1,Black,2024-03-11,4,"""Jumpy"" volume, but great soundI've used Bose SoundLink II speakers for a while and think this has a better overall sound. My only issue is that the volume is way too sensitive and jumps up too fast. Other than that, I really like it.",True
Tribit StormBox Pro,119.99,4,Black,2023-01-14,5,"EXCELLENT BLUETOOTH SPEAKERS !!!!I spent weeks researching and comparing Bluetooth speakers. I wanted something in my living room and knew I would need to pair two speakers together to get the sound I wanted. I had vintage 80’s Fisher tower speakers that couldn’t be beat. I’m a bass freak and it was absolutely necessary to get speakers that could produce at least half the sound and bass of my Fishers. I finally settled on these Tribits, after checking JBL, Sonos, Bose, etc. I was also looking for value in sound. I only bought one first and listened. I liked what I heard and bought the second one. I paired them both and heck yeah !!!! Beautiful sound and clarity ! Beautiful bass ! They have a nice hefty weight to them and they are sturdy and well built. The extra bass boost button absolutely pumps up that bass ! I love the the carrying handle too. Very strong thick rubber. I placed them on the floor by the wall on either end of the living room and the sound was astounding. I definitely felt the surround sound engulf me as these claim to be Hi Fidelity 360’s. I strongly suggest you place them near walls to get the very best sound. I was deeply impressed and quite satisfied with their performance at less than half the volume ! I highly recommend these and they will not break the bank. Amazon currently offers coupons of $25 or more on these. You won’t be disappointed at this price point.",True
Tribit StormBox Pro,119.99,0,Black,2024-02-25,4,"Excellent Bluetooth speakerHad this for a few weeks and I’m very impressed. Super portable, great battery life, very good sound. Very clear sound. Good for listening to a variety of music and podcasts. Gets very loud for its size and price. Appears to be well made, waterproof. Highly recommended.",True
Tribit StormBox Pro,119.99,6,Black,2023-06-04,5,"One of the Best Bluetooth!!!!!! speakersWell first I would like to say that this is one of the best 360 sound a Bluetooth speakers out there never originally heard of this brand tribute but so it pop up on my page when I was looking for a Bluetooth something small something nice. Well this thing is definitely worth the money it has all the great features you would want the connectivity to my phone is super fast and the sound is incredible. Very compatible to the sound of bose or any of the other high-end speakers. But the great thing about this devices the cost is not the same. this company set it at a great price, the sound is incredible and it is a 360 speaker so no matter which way you turn the speaker the sound is the same. And the battery life is incredible so far for one entire week I played it every night while I was sleeping for 4 to 5 hours and I still have yet to charge it. It also has a power bank that you can charge your phone but I have not used that feature yet, of course it's water resistant and it's a very sturdy device with a great handle. I have made a few phone calls on it and the sound is great on both ends. Can't go wrong with this Bluetooth speaker if you on the fence about buying it don't just buy it and you'll understand why I wrote this review....",True
Tribit StormBox Pro,119.99,2,Black,2024-02-15,5,Best sound pound for pound ! but the heavy hitter is the Customer Service!!!!!!The sound is amazing for the size and compared to other Bluetooth speakers I have owned. The battery life is amazing like all the products I have had from Tribit. The Bluetooth paring is great to multiple devices.BUT where this product shines is the Company standing behind the products. The customer service is white glove service and support. Had questions and concerns and they were addressed 1000% within just a few min of working with Mona. They helped and kept me informed of all aspects and support they game me was top notch.They will have my business for future items and the comfort of purchasing and support they give into the products they believe in and back up.Thank you Team Tribit !,True
Tribit StormBox Pro,119.99,0,Black,2023-10-17,5,"Not for the price, so disappointingUpdate( 12/29/23). They read my review and wanted to make right by it. And they did. It hard to find a great company and listen to they customers. I change it to 5 stars for the great customer service. Going beyond the call of duty. Great jobSo I really really wanted to like this product cause I got the smaller one for my office and it amazing. So I bought this one for when my daughter's have softball game. I like to play music. But the sound it too low. I kept checking if I had it all the way up, and I did. I'm sooooo piss this didn't live up to the stars it had. Like it has 4.5 stars how can so many people it gets wrong? There no bass. This thing is definitely not meant for the outdoors. If your 15 feet away from it, your definitely can't hear it. For the price just get yourself JBL.I'm so upset. I'ma keep it cause I don't like to return thing. I'll keep it for the bathroom where it can be heard.",True
Tribit StormBox Pro,119.99,5,Black,2022-01-26,3,"OK for the price range its in but definitely not a B&O.I purchased this speaker along with the Bang and Olufsen Beosound A1 2nd Gen. I was looking for a decently portable water resistant speaker for use around the house and while on vacation. I rolled the dice on the Tribit StormBox Pro because the smaller StormBox Micro has a great review on WhatTheHifi. My criteria were USB C, long battery life 15+ hours, IP67, bluetooth 5 or greater, and AAC support for Apple Hifi.The StormBox Pro sounds like every other midlevel bluetooth speaker (i.e. JBL Flip 5, Sony XB23). It is definitely loud but the sound lacks refinement. It outputs the same sound level at approximately 40% volume as the Beosound outputs at 70%. However, the audio sounds like it is coming out of a can. The enclosure definitely influences the sound. With the B&O you just hear the music and it sounds spacious. The soundstage separates the individual instruments. With the StormBox everything sounds on top of one another. Fine details get lost. If you are wanting to listen to Top 40 super loud at the pool or the beach then the StormBox will be fine. It will have better battery life and you don't have to worry about your $200 speaker walking off or breaking. Plus you can buy two StormBoxes for the price of the B&O.When it comes to deciding between the Tribit and a JBL or Sony it will come down to battery life, size, weight, and if you prefer having an app to change settings like Sony has. I think the sound on all three will be close enough. Flossy Carter has a great review of the SoundBox Pro vs the Flip 5 on YouTube. He also reviews the Beosound.One last note concerning Bluetooth performance. I was looking forward to a range increase from 4.2 devices to 5.0+ devices. I tested the range of an older 4.2 speaker against the StormBox Pro 5.2 and Beosound 5.1. All three speakers started to break up around the same area of my house within a few feet so 5.0+ isn't life changing. Perhaps the transmission quality and battery efficiency are better but I have no way to test that. As a side note, my Airpods 3 performed the best range wise going about 10 feet further than all three bluetooth speakers.",True
Tribit StormBox Pro,119.99,1,Black,2024-04-13,3,"Really wanted to like this speaker, but audio quality just isn't there.I really wanted to like this speaker but, at least in what I received, the audio quality is just not there. It's muddy, crackly with even moderate 50% volume level, and ultra high definition audio (Amazon Music) and EQ adjustments don't solve the issue.The speaker looks great and feels like it has build quality. It's water proof and the battery lasts a long time. It's a huge bonus that I can charge my phone from it.I really want to like it, but after firmware updates and tweaking it just doesn't seem to match up to other Bluetooth speakers I've heard. Going to return this one and try something different. Maybe it's just a quality control issue - tons of great reviews here otherwise that don't seem to match my experience.",True
Tribit StormBox Pro,119.99,0,Black,2023-09-03,4,"the XBass button isn't working at all for me.I just received my speaker a few hours ago. While I think it sounds ok for what you pay for it, my XBass button doesn't seem to do anything at all. I have tried just pressing it. I have even tried holding it down for a few seconds, and nothing changes sound wize for me at all. I am totally blind, so if there is a light that turns on when you activate this feature, I wouldn't be able to see it, but sound wize there is 0 change to the sound. if I am doing something wrong, maybe someone can let me know, but I don't think I am. Otherwize this speaker sounds good for what you pay for it.",True
Tribit StormBox Pro,119.99,0,Black,2022-01-29,5,"Great for TV satellite speaker setupLooking for an easy solution to add a satellite speaker to my older Vizio sound bar so that the living room TV could be heard easily in the kitchen, I purchased an Avantree Bluetooth transmitter receiver. The idea was to use the optical passthrough function on the Avantree unit and broadcast the TV sound signal to a portable Bluetooth speaker. Unfortunately, most Bluetooth speakers (including Bose) use low quality Bluetooth codecs, which result in enough delay that there was an annoying echo when the Bluetooth speaker and TV speakers were both on. This speaker uses the aptx codec, which has a low latency mode with nearly no delay. I can now have the tv volume at a reasonable low level, and have the Stormbox in the kitchen while cooking or cleaning up, each with independently adjustable volumes. As the Avantree can connect to two devices, I'll probably buy another unit to hack together a whole house sound system for about $300 total.Alone on a flat surface, the speaker sounds okay, but thin. Because of the way sound works, no matter the claims of any speaker brand, speaker cones need to move a lot of air to sound good. No small speaker will ever sound as good as a large multi speaker cabinet. Because I'm pairing this to a sound bar with a woofer, the tinny sound is supplemented by the woofer just fine, and spoken lines from movies and vocals from music actually stand out a little more, which is a good thing in my situation.The Stormbox isn't as pretty as the Bose equivalent, but its laughably better in every other way, for less than half the price.",True
Tribit StormBox Pro,119.99,2,Black,2024-04-20,3,Decent. You get what you pay for.Pros:Low to mid volume sounds great.Solid and sturdy. Has a good weight to it.Easily connected to my Android phone and tablet.Long battery life depending on volume used. I got about 19 hours out of it at around 25% volume.Built-in power bank to charge another device.Supposedly waterproof. I've never gotten it wet.Cons:Volume above 50% becomes distorted.Very little difference when XBass is on.Nearly 8 hour charge time from a nearly dead battery.No headphone jack.Does not connect to my Windows 10 laptop.Not overly impressive. Limited features.I wouldn't buy again.,True
Tribit StormBox Pro,119.99,8,Black,2022-12-09,3,"Didn't suck but not the eye opener the original was.....I kept looking for a reason to keep this speaker but I simply couldn't come up with one. I bought the original Stormbox 4 years ago and it blew me away with the vibrancy and dimensionality I heard, all of it complimented with a bass that punched above its weight. So here it is 2022 and I figured I'd check out the Pro. I expected more of the same, only bigger. That's not happened. Immediately you'll see that the outside of the Pro has more of a clothy feel to it all over.And that's exactly what wrong with speaker.Everything I loved about the original Stormbox is gone in the Pro. The vibrancy is gone, the dimensionality and separation is gone and the music sounds like its trying to come through fabric, robbing the music of its highs and mids. The app was finicky and not intuitive at all. It was hard to work the EQ and I could hardly hear any impact. I was hearing performance in the original; in the Pro, it seems like I was just hearing music coming out of a radio.What you do get with the Pro, however, is much more big, honkin' bass. And, yes, it does get mighty loud. And the bass, even at this size, still punches above weight.Now that's not to say the sound had too much bass but it could've stood to be a bit tighter (but at this price point that's wishful thinking). The amount of bass was fine but I really wanted the mids and highs and dimensionality to come out and join the party as well as they did so much better in the original.This will be a return.",True
Tribit StormBox Pro,119.99,1,Black,2022-03-08,4,"Great Speaker, Love Tribit, ButThis is my 4th Tribit Bluetooth speaker. Have loved each model except for that darn micro usb type-b ports. Those are hideous, and literally make perfectly good devices useless regularly.•The type-c port they’ve added is a long awaited addition to their Stormbox Pro speaker.All my Tribit speakers have had superb sound quality to similarly priced competitor brands. This also holds true for the Stormbox Pro model.But T here is one annoying little quirk that keeps me from giving the five stars I really wish I could give. Maybe it’s just my speaker but•the volume from third to fourth press increases pretty drastically. I consistently have to either struggle to hear or have it at an uncomfortable volume. That I know of, i didn’t experience this issue on any of the other Tribit speakers until now and if I did it wasn’t as noticeable.• I wish there was an in-between between the two sound levels.I also want to say this little speaker is built very well. Connects easily, charges well, and is over all been a great speaker, especially for the price. I’ve had it now about a year and it’s really held up. •Hopefully the volume issue I’m experiencing will be addressed. Thanks Tribit!",True
Tribit StormBox Pro,119.99,6,Black,2023-02-18,5,"Class actThese speakers are wonderful! After a break in period of about 6 weeks, I can say the sound on these things ( I purchased 2) is excellent and the soundstaging and audio imaging out of 2 of these is way better than all the Bluetooth speakers I've had and or listened to within their class. Believe me these things purch WAAAYYY above their weight!! The highs are crisp without being harsh and mids are clearly defined. The bass response is surprisingly good given the units relatively dimutive size and delivers clean smooth tone. No, it's not going to shatter your windows kinda bass but great nonetheless ( especially with extra bass button enabled). I live in an apartment and as such have never had these things past about 50 % volume and I can tell you if I turned them up any louder the neighbors would call the cops on me!!! These speakers get extremely LOUD!! UNBELIEVABLE!!!So in summary: If you're looking for a great speaker/s at an affordable price, these are a must have and a total win! I purchased mine on sale for a hundred bucks per unit and feel as though I got a lot of quality in these well built, great sounding speakers! Kudos to Tribit!!",True
Tribit StormBox Pro,119.99,1,Black,2023-11-06,4,"Awesome speaker, better as a pair, but read on about connectionsThe speakers sound great as a stand alone, but if you buy 2, they sound really good. However, the instructions seem to be outdated and pairing the speakers together in stereo or party mode is a hard. Support said you don't need the app, but I think you do. It took a lot of trial and error, but once I got them paired, they have been good since.",True
Tribit StormBox Pro,119.99,2,Black,2023-06-04,4,"Volume goes to full blast and scares the crap out of us!This speaker has pretty great sound quality for its size. Except for the issue I’m having, I’ve really enjoyed it. However, for some reason, every 20 minutes or so, the Bluetooth tone sounds, and the unit operates at full blast for two seconds before returning to the original volume . It scares the crap out of everyone in the house and probably annoys the neighbors. I’ve had this speaker for about a year and I don’t remember it doing this at first. Before writing this review, I clicked on the manufacturer’s support website, which went nowhere, and called the support phone number, which was merely a sales pitch for some online coupon and no support. So don’t count on getting any customer or a technical support for this item.",True
Tribit StormBox Pro,119.99,3,Black,2021-12-23,5,"I thought this was supposed to have bass?12/28/21 - updateSo I’m not sure what the deal was when I first used this speaker. I’ve used it several days prior, multiple times per day and it’s much louder. I will say the bass won’t work well in certain settings. Example, in my house the bass sounds non existent. In a workout room or larger open areas it sounds much better.So I have a 2nd generation Amazon echo. We use it to listen to music while working out at our house. The sound from the echo has always been surprisingly good, with solid bass for such a small speaker. I think the echo has a 2.5 inch woofer and a smaller tweeter in it. I was hoping to upgrade from it since we got it in 2017. This speaker honestly isn’t really close to that echo bass wise. Clarity wise, the Stormbox sounds good. I’ve listened to it for a day so far and I’m disappointed. Maybe my expectations were a little too high, but a speaker from 2017 shouldn’t sound just as good or slightly better than this speaker I feel like. Im not a huge audiophile pr anything like that, I just wanted something that had some kick. If that’s what you want, this probably isn’t for you. It gets decently loud and sounds clear, but even with the “X-Bass” setting, it doesn’t have hardly any bass.",True
Tribit StormBox Pro,119.99,4,Black,2021-06-17,4,"Great value for the price but not without issues …Outstanding little speaker(s) for the price but it does have a couple issues.1. Bluetooth drop off - from time to time one will experience Bluetooth drop off (note: I have this paired with my iPhone 8Plus and iPad Pro). I experience it when listening to music and then changing app on my iPhone. I also note that when I’m “stereo mode” the Bluetooth range is limited to about 10 feet (between the two speakers) but in “Party mode” I get a range of 30 to 40 feet before I get Bluetooth drop off.2. Switching between the two devices can be cumbersome (I found the best way is to go into the Bluetooth setting in the active device and “disconnect” before switch to the second device).3. Notification (sounds) and answering my iPhone doesn’t always work (but I don’t like answering my phone over the speaker [privacy issues] so for me, this is not a big issue).Edit: After talking w/ Apple Support I discovered that the Bluetooth dropping (when switching between app while listening to music [while connected to my TriBit StormBox Pro]) is an Apple issue w/ their current software (iOS 14.7). But that doesn’t explain the Bluetooth distance issue when in stereo mode vs party mode.",True
Tribit StormBox Pro,119.99,0,Black,2024-02-24,5,Great background music speakerI have been looking for a relatively low cost background speaker for my music and SIRIUS radio. This little speaker with a big sound is perfect. It is well balanced and is perfect for elevator music playing in the background without disturbing any activities such as talking or working on your computer. I found it perfect on a low sound setting.,True
Tribit StormBox Pro,119.99,3,Black,2022-08-31,5,"Maybe the King of $100 speakers!Not sure of the price of the speaker right now but it's usually around the $100 range. It could be a couple of dollars more, or maybe a couple dollars less. I am not familiar with every speaker in this price range but for the few I have experience with, there's no comparison. These include the JBL Flip, The Bose Soundlink, The Sony SRS, The UE Boom and others. The problem is that it's an unfair comparison. These speakers are much smaller than the Stormbox Pro and they all perform much smaller as well. To get a fairer comparison, you need the JBl Charge or the UE Mega Boom and the Bose Soundlink Revolve but then, you're in an entirely different price range and I believe this speaker can punch with those guys as well! It may not win the fight but it wouldn't be a KO! Add in the fact that you can buy two of these and connect them together for the price of the the Soundlink Revolve and it's clear. The Strombox is clearly King Of The Mountain right now.",True
Tribit StormBox Pro,119.99,1,Black,2023-11-10,4,"Great for its sizeGreat sound for small size. Same sound in any direction. Distorts at loud volume, especially hard rock. Great for hip hop. Jazz, etc. at louder volume. Biggest flaw is volume seems to double with each tap of volume button. Too quiet, then too loud. Frustrating",True
Tribit StormBox Pro,119.99,0,Black,2023-12-11,4,"Tribit proIt sounds good,similar to Bose revolve2. Not as nice at full volume on this particular one. Does have the 360° sound not bad for the price I paid.",True
Tribit StormBox Pro,119.99,0,Black,2024-05-09,5,Sound is awesome for small rooms.Plays awesome in smell area.,True
Tribit StormBox Pro,119.99,0,Black,2023-09-17,4,"Better than the originalI had the original Stormbox Pro and it sounded okay but the bass was weak. Just got the upgraded version and I must say I was surprised how much deeper the bass is compared the original Pro. It's not perfect, thats why only 4 stars overall. I sold the original only a few days after I got it. I'm going to keep this one.",True
Tribit StormBox Pro,119.99,0,Black,2024-04-19,5,Great Sound QualityThis little speaker sounds bigger than it is. Sound quality is very good. Very happy with it.,True
Tribit StormBox Pro,119.99,0,Black,2021-11-28,5,"High quality sound, durability, battery. All great all aroundIf youre looking for a speaker get this one! Durability, battery life, charge time, 360 sound, bass quality, sound is good and loud enough for small social settings, waterproof i brought in shower few times and still works fine after getting wet, didnt even dry it off, let it air dry, anyway the handle is nice and hasnt shown sign of loosening after like 6 months of use, i clipped the handle on a strap on my golf bag and drove around and it was still fine, flat base makes it sturdy when standing on tables and round edges gives good appearance and better feeling in the hand if you just grab it. I keep it in x bass mode mostly all the time but can turn it off for special situations to make it more subtle. It has 360 sound but two sides have 2 speakers and 2 have 1 so if you rotate it it hits different but its not that noticble if youre not within a couple feet of it. Pretty much the best speaker ever, id say maybe could improve by putting 2 more speakers in it for s little more oomph. But regardless the sound is good i like the bass on it and im usually a stickler about that.",True
Tribit StormBox Pro,119.99,0,Black,2023-07-26,4,"Buen dispositivo.cumple con sus especificaciones. buen sonido, graves fuertes, pero definidos, medios y agudos nítidos. duración de batería bastante prolongada. Un detalle a mencionar y es que se escucha muy diferente según al dispositivo que se conecte. Tengo un Huawei Y7 (malísimo) y el audio va fatal, incluso se escucha peor que el Tribit Stormbox (no se confundan es un muy buen altavoz también) pero la incompatibilidad depende del dispositivo. Lo conecté a mi pc y la calidad cambia brutalmente.",True
Tribit StormBox Pro,119.99,0,Black,2023-11-10,4,"Buena relación calidad-precioEl sonido es realmente equilibrado, no hay mucha diferencia en el sonido cuando se activa la función de ""bass"" pero se siente un poco el cambio. La duración de la batería es lo mejor!! Lo recomiendo.",True
Tribit StormBox Pro,119.99,1,Black,2022-06-18,5,"Great bluetooth speaker for the moneyHighly recommend the Stormbox pro, I needed a decent bluetooth speaker for apt and to take on travel without spending a few hundred dollars. Did my research and ended up going with Tribit over the Sonos roam since I already have a Sonos soundbar for TV and love it. Very happy with decision. Great value, very well built and delivers nice clear sound. My cons are comes with very short non braided cable and should STOP using plastic caps for packaging (should be cardboard). Yes, it does take 7-8 hours to charge but hey you get a long life battery so for a speaker where I do not need a quick charge I have little issue with this. I like the larger capacity battery. Overall for a decent bluetooth portable speaker in the $100-200 range this has my vote. Was not familiar with Tribit brand, own Sonos, Bose and JBL. Holds its own and well built. Sound quality not quite there with the big boys but close enough. Would definitely buy Tribit again.",True
Tribit StormBox Pro,119.99,1,Black,2023-02-10,5,"Best bang for your buck, great sound quality!I bought this in Oct/21 and it's still kicking like new! Prior to owning this Tribit, I was using a JBL Charge and Megaboom. Both were good units but I felt like both of them were missing something, like a little bit more highs and just a tad more lows. I always liked the Bose Soundlink design but just not the price. Random browsing took me to this Tribit. I decided to give it a shot and wow, I can't say how much I love this thing. I'm no sound expert, but what my ears were hearing, was just the right amount of everything that was missing by the others. Battery life is awesome and I don't feel like it's battery has faded at all.I can't even say ""great budget speaker"" is right for this thing. Price aside, I feel like this goes up against the bigger brands.",True
Tribit StormBox Pro,119.99,2,Black,2023-04-20,2,"look elsewhere if possiblethis thing is pretty good (i would actually love it if it functioned properly), but the negatives about this speaker make it almost unbearable to use.when we first got this speaker i rated it 5 stars because it worked well for our halloween party- it easily paired with our laptop/projector setup and the 360 degree sound was helpful for people who were a bit further from the screen/closer to the fire to see AND hear.music also sounds good coming through it (as much as music *can* sound good….) when it works.the issues:1. when my spouse pairs to the speaker with their iphone 13 pro max and spotify, the speaker volume - out of nowhere - goes so high it’s almost deafening and other times will absolutely disappear. it’s like you’re on a carousel and there’s one super loud speaker that you pass by over and over again. it’s terrible. we haven’t found a way to fix it.2. forget about pausing your music. the storm box refuses to have music paused for longer than 0.5 second. you can keep manually pausing the music on your phone and it’ll keep starting right back up. it does this with every use when paired with my phone, which is an iphone 13 mini.3. you apparently can’t do anything else on your phone that may make noise while paired to the speaker - even if your settings are to have games/social media/etc without audio, the speaker does not care. it’s playing that audio with or without permission. i’d imagine that information could come in handy if you find yourself in an american pie-esque situation.the title of the review basically says it - if you can, get a different speaker. there will be inconveniences/annoyances (that may potentially be triggering if you happen to be autistic. *cough*)",True
Tribit StormBox Pro,119.99,0,Black,2022-07-01,5,"Good speaker, GREAT customer service!I bought this speaker about a year ago and it worked great. The sound was good, the battery held up... Zero complaints. But then, suddenly, it refused to charge up. In looking through the reviews, this appeared to be something that some other users were experiencing as well. I Googled some solutions to this problem but none of them resolved the issue and I was left with a speaker that wouldnt charge up barely a year after I purchased it. I saw they had an 18 month exchange policy so I contacted the vendor expecting to be put through a long and painful process in order to exchange my non-working device with a new one. I was pleasantly surprised when the company responded back very quickly and, after a short discussion, happily exchanged my speaker with a new one. Good customer service has become harder and harder to find. I appreciate organizations who still recognize the value in being decent to their customers.",True
Tribit StormBox Pro,119.99,1,Black,2022-03-09,5,"Amazing Sound!I had been using a waterproof/drop-proof Anker speaker for several years in my bathroom and shower, but just before Christmas it stopped charging, so I had to get a new speaker. Even though this one was more than I wanted to spend, even with the holiday sale price, I decided on it based on product reviews and features. A real subwoofer was a must-have for me as I was used to the subwoofer on my previous one, and I love bass. This speaker did not disappoint! I love listening to my music on it and having the bass shake my counter and tub! The handle makes it easy to carry, which is nice. The size is good, and it has no problems with the water in the shower, which occasionally was an issue with the previous one when soap/water got stuck in the speaker holes, distorting the sound until it dried. I'd definitely buy it again, and might one day for the pairing feature, but I don't currently need that.",True
Tribit StormBox Pro,119.99,0,Black,2023-11-25,4,"Nice sound but lacks a little bottom end.Nice sounds but it lacks a little bottom end. But still, not bad.",True
Tribit StormBox Pro,119.99,0,Black,2024-03-25,5,"AmazingExcellent product with high quality sound, connectivity, easy to use.",True
Tribit StormBox Pro,119.99,1,Black,2023-09-08,5,"Too good for the priceI recently got the Tribit stormbox pro and the micro2 version. What I have to say is that these two products are amazing for the price. About the sound quality I would not say that is the best when we compare it to for example Bose products, specially when you start pushing all the volume up. I would say it’s a “good” sound quality until it reaches 80-90% of its capacity. I am a musician and dj so I really appreciate good music quality but for the price again, I think it’s totally worth it 100% recommended",True
Tribit StormBox Pro,119.99,2,Black,2023-10-13,5,"Sound quality and battery capacityIt's heavy, but sounds and last a lot longer than the equivalent JBL, or UE. Highly satisfied with this Beasty. Only charges at 5v in so it doesn't exactly fast charge, and it has a 5k mah battery (I think it's actually like 7200 before the conversion) it's equalizer on the app is good, but you need to open that app to ""set"" the sound.Overall, for a small, no name company. It beats Bose, JBL, ue, bang & Olufsen.",True
Tribit StormBox Pro,119.99,1,Black,2024-03-04,3,"Surprised at all the positive reviewsThis Bluetooth speaker is very well-made and portable, however, the sound quality / volume / bass (even with the boost turned on) can be purchased with another speaker on Amazon for $45-$50.",True
Tribit StormBox Pro,119.99,2,Black,2023-07-03,4,No power after charging for about 2 hoursI bought the speaker back in January 2023. I've had used it quite often but for some reason after I charged it for about 2 hrs. Now the power won't turn on. What should I do? Are any others having the same issue. I truly enjoy using this speaker thus far.,True
